competition,stage,round,week,day,match_no,home_team_id,away_team_id,home_score,away_score,winner_team_id,loser_team_id
acl,ACL1_qf,QF,19,수,1,QAT_C_FC,UZB_E_FC,3,12,UZB_E_FC,QAT_C_FC
acl,ACL1_qf,QF,20,수,1,UZB_E_FC,QAT_C_FC,8,3,UZB_E_FC,QAT_C_FC
acl,ACL1_qf,QF,19,수,2,IRN_D_FC2,JOR_F_FC,2,6,JOR_F_FC,IRN_D_FC2
acl,ACL1_qf,QF,20,수,2,JOR_F_FC,IRN_D_FC2,3,4,IRN_D_FC2,JOR_F_FC
acl,ACL1_sf,SF,24,수,1,UZB_E_FC,JOR_F_FC,6,3,UZB_E_FC,JOR_F_FC
acl,ACL1_sf,SF,25,수,1,JOR_F_FC,UZB_E_FC,2,7,UZB_E_FC,JOR_F_FC
acl,ACL1_qf,QF,19,수,1,JPN_A_FC3,JPN_A_FC,3,8,JPN_A_FC,JPN_A_FC3
acl,ACL1_qf,QF,20,수,1,JPN_A_FC,JPN_A_FC3,4,3,JPN_A_FC,JPN_A_FC3
acl,ACL1_qf,QF,19,수,2,MAS_F_FC,CHN_C_FC2,5,5,,
acl,ACL1_qf,QF,20,수,2,CHN_C_FC2,MAS_F_FC,9,11,MAS_F_FC,CHN_C_FC2
acl,ACL1_sf,SF,24,수,1,JPN_A_FC,MAS_F_FC,0,1,MAS_F_FC,JPN_A_FC
acl,ACL1_sf,SF,25,수,1,MAS_F_FC,JPN_A_FC,8,2,MAS_F_FC,JPN_A_FC
acl,ACL1_final,Final,32,토,1,MAS_F_FC,UZB_E_FC,3,5,UZB_E_FC,MAS_F_FC
acl,ACL2_group,1,4,수,1,UAE_B_FC4,QAT_Z_FC2,10,0,UAE_B_FC4,QAT_Z_FC2
acl,ACL2_group,1,4,수,2,BHR_H_FC2,KSA_A_FC5,2,8,KSA_A_FC5,BHR_H_FC2
acl,ACL2_group,2,6,수,3,KSA_A_FC5,UAE_B_FC4,8,2,KSA_A_FC5,UAE_B_FC4
acl,ACL2_group,2,6,수,4,QAT_Z_FC2,BHR_H_FC2,5,5,,
acl,ACL2_group,3,8,수,5,UAE_B_FC4,BHR_H_FC2,5,3,UAE_B_FC4,BHR_H_FC2
acl,ACL2_group,3,8,수,6,QAT_Z_FC2,KSA_A_FC5,5,16,KSA_A_FC5,QAT_Z_FC2
acl,ACL2_group,4,10,수,7,QAT_Z_FC2,UAE_B_FC4,5,2,QAT_Z_FC2,UAE_B_FC4
acl,ACL2_group,4,10,수,8,KSA_A_FC5,BHR_H_FC2,0,3,BHR_H_FC2,KSA_A_FC5
acl,ACL2_group,5,12,수,9,BHR_H_FC2,UAE_B_FC4,1,4,UAE_B_FC4,BHR_H_FC2
acl,ACL2_group,5,12,수,10,KSA_A_FC5,QAT_Z_FC2,2,3,QAT_Z_FC2,KSA_A_FC5
acl,ACL2_group,6,14,수,11,UAE_B_FC4,KSA_A_FC5,10,8,UAE_B_FC4,KSA_A_FC5
acl,ACL2_group,6,14,수,12,BHR_H_FC2,QAT_Z_FC2,6,7,QAT_Z_FC2,BHR_H_FC2
acl,ACL2_group,1,4,수,13,UAE_Z_FC3,IRQ_G_FC2,4,7,IRQ_G_FC2,UAE_Z_FC3
acl,ACL2_group,1,4,수,14,BHR_H_FC,UZB_E_FC3,2,2,,
acl,ACL2_group,2,6,수,15,UZB_E_FC3,UAE_Z_FC3,3,1,UZB_E_FC3,UAE_Z_FC3
acl,ACL2_group,2,6,수,16,IRQ_G_FC2,BHR_H_FC,1,12,BHR_H_FC,IRQ_G_FC2
acl,ACL2_group,3,8,수,17,UAE_Z_FC3,BHR_H_FC,1,7,BHR_H_FC,UAE_Z_FC3
acl,ACL2_group,3,8,수,18,IRQ_G_FC2,UZB_E_FC3,4,1,IRQ_G_FC2,UZB_E_FC3
acl,ACL2_group,4,10,수,19,IRQ_G_FC2,UAE_Z_FC3,3,2,IRQ_G_FC2,UAE_Z_FC3
acl,ACL2_group,4,10,수,20,UZB_E_FC3,BHR_H_FC,2,1,UZB_E_FC3,BHR_H_FC
acl,ACL2_group,5,12,수,21,BHR_H_FC,UAE_Z_FC3,0,3,UAE_Z_FC3,BHR_H_FC
acl,ACL2_group,5,12,수,22,UZB_E_FC3,IRQ_G_FC2,0,4,IRQ_G_FC2,UZB_E_FC3
acl,ACL2_group,6,14,수,23,UAE_Z_FC3,UZB_E_FC3,3,6,UZB_E_FC3,UAE_Z_FC3
acl,ACL2_group,6,14,수,24,BHR_H_FC,IRQ_G_FC2,2,2,,
acl,ACL2_group,1,4,수,25,QAT_C_FC4,OMA_I_FC,5,5,,
acl,ACL2_group,1,4,수,26,IND_J_FC,JOR_F_FC2,3,4,JOR_F_FC2,IND_J_FC
acl,ACL2_group,2,6,수,27,JOR_F_FC2,QAT_C_FC4,3,5,QAT_C_FC4,JOR_F_FC2
acl,ACL2_group,2,6,수,28,OMA_I_FC,IND_J_FC,1,6,IND_J_FC,OMA_I_FC
acl,ACL2_group,3,8,수,29,QAT_C_FC4,IND_J_FC,9,6,QAT_C_FC4,IND_J_FC
acl,ACL2_group,3,8,수,30,OMA_I_FC,JOR_F_FC2,3,4,JOR_F_FC2,OMA_I_FC
acl,ACL2_group,4,10,수,31,OMA_I_FC,QAT_C_FC4,1,5,QAT_C_FC4,OMA_I_FC
acl,ACL2_group,4,10,수,32,JOR_F_FC2,IND_J_FC,2,3,IND_J_FC,JOR_F_FC2
acl,ACL2_group,5,12,수,33,IND_J_FC,QAT_C_FC4,4,4,,
acl,ACL2_group,5,12,수,34,JOR_F_FC2,OMA_I_FC,4,6,OMA_I_FC,JOR_F_FC2
acl,ACL2_group,6,14,수,35,QAT_C_FC4,JOR_F_FC2,9,0,QAT_C_FC4,JOR_F_FC2
acl,ACL2_group,6,14,수,36,IND_J_FC,OMA_I_FC,5,4,IND_J_FC,OMA_I_FC
acl,ACL2_group,1,4,수,37,UAE_B_FC5,IRQ_G_FC,2,10,IRQ_G_FC,UAE_B_FC5
acl,ACL2_group,1,4,수,38,OMA_I_FC2,IRN_D_FC3,7,1,OMA_I_FC2,IRN_D_FC3
acl,ACL2_group,2,6,수,39,IRN_D_FC3,UAE_B_FC5,14,7,IRN_D_FC3,UAE_B_FC5
acl,ACL2_group,2,6,수,40,IRQ_G_FC,OMA_I_FC2,5,17,OMA_I_FC2,IRQ_G_FC
acl,ACL2_group,3,8,수,41,UAE_B_FC5,OMA_I_FC2,2,5,OMA_I_FC2,UAE_B_FC5
acl,ACL2_group,3,8,수,42,IRQ_G_FC,IRN_D_FC3,4,0,IRQ_G_FC,IRN_D_FC3
acl,ACL2_group,4,10,수,43,IRQ_G_FC,UAE_B_FC5,3,15,UAE_B_FC5,IRQ_G_FC
acl,ACL2_group,4,10,수,44,IRN_D_FC3,OMA_I_FC2,0,2,OMA_I_FC2,IRN_D_FC3
acl,ACL2_group,5,12,수,45,OMA_I_FC2,UAE_B_FC5,1,5,UAE_B_FC5,OMA_I_FC2
acl,ACL2_group,5,12,수,46,IRN_D_FC3,IRQ_G_FC,7,2,IRN_D_FC3,IRQ_G_FC
acl,ACL2_group,6,14,수,47,UAE_B_FC5,IRN_D_FC3,2,8,IRN_D_FC3,UAE_B_FC5
acl,ACL2_group,6,14,수,48,OMA_I_FC2,IRQ_G_FC,5,1,OMA_I_FC2,IRQ_G_FC
acl,ACL2_group,1,4,수,49,THA_B_FC5,SGP_E_FC3,2,12,SGP_E_FC3,THA_B_FC5
acl,ACL2_group,1,4,수,50,PHI_I_FC,CAM_J_FC,5,0,PHI_I_FC,CAM_J_FC
acl,ACL2_group,2,6,수,51,CAM_J_FC,THA_B_FC5,3,11,THA_B_FC5,CAM_J_FC
acl,ACL2_group,2,6,수,52,SGP_E_FC3,PHI_I_FC,3,3,,
acl,ACL2_group,3,8,수,53,THA_B_FC5,PHI_I_FC,10,4,THA_B_FC5,PHI_I_FC
acl,ACL2_group,3,8,수,54,SGP_E_FC3,CAM_J_FC,0,8,CAM_J_FC,SGP_E_FC3
acl,ACL2_group,4,10,수,55,SGP_E_FC3,THA_B_FC5,7,7,,
acl,ACL2_group,4,10,수,56,CAM_J_FC,PHI_I_FC,3,1,CAM_J_FC,PHI_I_FC
acl,ACL2_group,5,12,수,57,PHI_I_FC,THA_B_FC5,6,0,PHI_I_FC,THA_B_FC5
acl,ACL2_group,5,12,수,58,CAM_J_FC,SGP_E_FC3,6,4,CAM_J_FC,SGP_E_FC3
acl,ACL2_group,6,14,수,59,THA_B_FC5,CAM_J_FC,5,3,THA_B_FC5,CAM_J_FC
acl,ACL2_group,6,14,수,60,PHI_I_FC,SGP_E_FC3,2,1,PHI_I_FC,SGP_E_FC3
acl,ACL2_group,1,4,수,61,HKG_H_FC,CHN_C_FC4,2,3,CHN_C_FC4,HKG_H_FC
acl,ACL2_group,1,4,수,62,AUS_D_FC3,MAS_F_FC2,1,1,,
acl,ACL2_group,2,6,수,63,MAS_F_FC2,HKG_H_FC,5,5,,
acl,ACL2_group,2,6,수,64,CHN_C_FC4,AUS_D_FC3,2,9,AUS_D_FC3,CHN_C_FC4
acl,ACL2_group,3,8,수,65,HKG_H_FC,AUS_D_FC3,0,6,AUS_D_FC3,HKG_H_FC
acl,ACL2_group,3,8,수,66,CHN_C_FC4,MAS_F_FC2,1,5,MAS_F_FC2,CHN_C_FC4
acl,ACL2_group,4,10,수,67,CHN_C_FC4,HKG_H_FC,1,3,HKG_H_FC,CHN_C_FC4
acl,ACL2_group,4,10,수,68,MAS_F_FC2,AUS_D_FC3,4,0,MAS_F_FC2,AUS_D_FC3
acl,ACL2_group,5,12,수,69,AUS_D_FC3,HKG_H_FC,2,0,AUS_D_FC3,HKG_H_FC
acl,ACL2_group,5,12,수,70,MAS_F_FC2,CHN_C_FC4,4,2,MAS_F_FC2,CHN_C_FC4
acl,ACL2_group,6,14,수,71,HKG_H_FC,MAS_F_FC2,4,3,HKG_H_FC,MAS_F_FC2
acl,ACL2_group,6,14,수,72,AUS_D_FC3,CHN_C_FC4,2,5,CHN_C_FC4,AUS_D_FC3
acl,ACL2_group,1,4,수,73,THA_Z_FC3,SGP_E_FC2,2,0,THA_Z_FC3,SGP_E_FC2
acl,ACL2_group,1,4,수,74,VIE_G_FC2,JPN_A_FC5,2,0,VIE_G_FC2,JPN_A_FC5
acl,ACL2_group,2,6,수,75,JPN_A_FC5,THA_Z_FC3,3,7,THA_Z_FC3,JPN_A_FC5
acl,ACL2_group,2,6,수,76,SGP_E_FC2,VIE_G_FC2,3,2,SGP_E_FC2,VIE_G_FC2
acl,ACL2_group,3,8,수,77,THA_Z_FC3,VIE_G_FC2,5,1,THA_Z_FC3,VIE_G_FC2
acl,ACL2_group,3,8,수,78,SGP_E_FC2,JPN_A_FC5,3,1,SGP_E_FC2,JPN_A_FC5
acl,ACL2_group,4,10,수,79,SGP_E_FC2,THA_Z_FC3,7,2,SGP_E_FC2,THA_Z_FC3
acl,ACL2_group,4,10,수,80,JPN_A_FC5,VIE_G_FC2,5,2,JPN_A_FC5,VIE_G_FC2
acl,ACL2_group,5,12,수,81,VIE_G_FC2,THA_Z_FC3,8,3,VIE_G_FC2,THA_Z_FC3
acl,ACL2_group,5,12,수,82,JPN_A_FC5,SGP_E_FC2,2,8,SGP_E_FC2,JPN_A_FC5
acl,ACL2_group,6,14,수,83,THA_Z_FC3,JPN_A_FC5,3,5,JPN_A_FC5,THA_Z_FC3
acl,ACL2_group,6,14,수,84,VIE_G_FC2,SGP_E_FC2,2,3,SGP_E_FC2,VIE_G_FC2
acl,ACL2_group,1,4,수,85,HKG_H_FC2,CHN_C_FC3,0,4,CHN_C_FC3,HKG_H_FC2
acl,ACL2_group,1,4,수,86,VIE_G_FC,IDN_K_FC,4,5,IDN_K_FC,VIE_G_FC
acl,ACL2_group,2,6,수,87,IDN_K_FC,HKG_H_FC2,5,1,IDN_K_FC,HKG_H_FC2
acl,ACL2_group,2,6,수,88,CHN_C_FC3,VIE_G_FC,1,1,,
acl,ACL2_group,3,8,수,89,HKG_H_FC2,VIE_G_FC,10,10,,
acl,ACL2_group,3,8,수,90,CHN_C_FC3,IDN_K_FC,6,5,CHN_C_FC3,IDN_K_FC
acl,ACL2_group,4,10,수,91,CHN_C_FC3,HKG_H_FC2,7,0,CHN_C_FC3,HKG_H_FC2
acl,ACL2_group,4,10,수,92,IDN_K_FC,VIE_G_FC,7,5,IDN_K_FC,VIE_G_FC
acl,ACL2_group,5,12,수,93,VIE_G_FC,HKG_H_FC2,4,2,VIE_G_FC,HKG_H_FC2
acl,ACL2_group,5,12,수,94,IDN_K_FC,CHN_C_FC3,5,3,IDN_K_FC,CHN_C_FC3
acl,ACL2_group,6,14,수,95,HKG_H_FC2,IDN_K_FC,5,5,,
acl,ACL2_group,6,14,수,96,VIE_G_FC,CHN_C_FC3,7,9,CHN_C_FC3,VIE_G_FC
acl,ACL2_qf,QF,19,수,1,UAE_B_FC4,UZB_E_FC3,9,2,UAE_B_FC4,UZB_E_FC3
acl,ACL2_qf,QF,20,수,1,UZB_E_FC3,UAE_B_FC4,6,4,UZB_E_FC3,UAE_B_FC4
acl,ACL2_qf,QF,19,수,2,IRQ_G_FC2,QAT_Z_FC2,3,9,QAT_Z_FC2,IRQ_G_FC2
acl,ACL2_qf,QF,20,수,2,QAT_Z_FC2,IRQ_G_FC2,6,11,IRQ_G_FC2,QAT_Z_FC2
acl,ACL2_sf,SF,24,수,1,UAE_B_FC4,QAT_Z_FC2,3,9,QAT_Z_FC2,UAE_B_FC4
acl,ACL2_sf,SF,25,수,1,QAT_Z_FC2,UAE_B_FC4,6,11,UAE_B_FC4,QAT_Z_FC2
acl,ACL2_qf,QF,19,수,1,PHI_I_FC,AUS_D_FC3,4,3,PHI_I_FC,AUS_D_FC3
acl,ACL2_qf,QF,20,수,1,AUS_D_FC3,PHI_I_FC,4,6,PHI_I_FC,AUS_D_FC3
acl,ACL2_qf,QF,19,수,2,MAS_F_FC2,THA_B_FC5,1,4,THA_B_FC5,MAS_F_FC2
acl,ACL2_qf,QF,20,수,2,THA_B_FC5,MAS_F_FC2,6,4,THA_B_FC5,MAS_F_FC2
acl,ACL2_sf,SF,24,수,1,PHI_I_FC,THA_B_FC5,2,2,,
acl,ACL2_sf,SF,25,수,1,THA_B_FC5,PHI_I_FC,1,5,PHI_I_FC,THA_B_FC5
acl,ACL2_final,Final,32,토,1,PHI_I_FC,QAT_Z_FC2,7,9,QAT_Z_FC2,PHI_I_FC
acl,ACL3_group,1,4,수,1,PLE_P_FC,KGZ_O_FC,2,3,KGZ_O_FC,PLE_P_FC
acl,ACL3_group,1,4,수,2,SYR_R_FC,LBN_N_FC,3,2,SYR_R_FC,LBN_N_FC
acl,ACL3_group,2,6,수,3,LBN_N_FC,PLE_P_FC,2,1,LBN_N_FC,PLE_P_FC
acl,ACL3_group,2,6,수,4,KGZ_O_FC,SYR_R_FC,4,4,,
acl,ACL3_group,3,8,수,5,PLE_P_FC,SYR_R_FC,3,2,PLE_P_FC,SYR_R_FC
acl,ACL3_group,3,8,수,6,KGZ_O_FC,LBN_N_FC,2,0,KGZ_O_FC,LBN_N_FC
acl,ACL3_group,4,10,수,7,KGZ_O_FC,PLE_P_FC,7,3,KGZ_O_FC,PLE_P_FC
acl,ACL3_group,4,10,수,8,LBN_N_FC,SYR_R_FC,7,6,LBN_N_FC,SYR_R_FC
acl,ACL3_group,5,12,수,9,SYR_R_FC,PLE_P_FC,6,5,SYR_R_FC,PLE_P_FC
acl,ACL3_group,5,12,수,10,LBN_N_FC,KGZ_O_FC,4,2,LBN_N_FC,KGZ_O_FC
acl,ACL3_group,6,14,수,11,PLE_P_FC,LBN_N_FC,6,3,PLE_P_FC,LBN_N_FC
acl,ACL3_group,6,14,수,12,SYR_R_FC,KGZ_O_FC,2,3,KGZ_O_FC,SYR_R_FC
acl,ACL3_group,1,4,수,13,TKM_K_FC2,KUW_L_FC,4,2,TKM_K_FC2,KUW_L_FC
acl,ACL3_group,1,4,수,14,BHU_V_FC,BHR_H_FC3,9,8,BHU_V_FC,BHR_H_FC3
acl,ACL3_group,2,6,수,15,BHR_H_FC3,TKM_K_FC2,7,4,BHR_H_FC3,TKM_K_FC2
acl,ACL3_group,2,6,수,16,KUW_L_FC,BHU_V_FC,2,4,BHU_V_FC,KUW_L_FC
acl,ACL3_group,3,8,수,17,TKM_K_FC2,BHU_V_FC,5,0,TKM_K_FC2,BHU_V_FC
acl,ACL3_group,3,8,수,18,KUW_L_FC,BHR_H_FC3,2,0,KUW_L_FC,BHR_H_FC3
acl,ACL3_group,4,10,수,19,KUW_L_FC,TKM_K_FC2,4,10,TKM_K_FC2,KUW_L_FC
acl,ACL3_group,4,10,수,20,BHR_H_FC3,BHU_V_FC,4,6,BHU_V_FC,BHR_H_FC3
acl,ACL3_group,5,12,수,21,BHU_V_FC,TKM_K_FC2,0,10,TKM_K_FC2,BHU_V_FC
acl,ACL3_group,5,12,수,22,BHR_H_FC3,KUW_L_FC,6,2,BHR_H_FC3,KUW_L_FC
acl,ACL3_group,6,14,수,23,TKM_K_FC2,BHR_H_FC3,1,8,BHR_H_FC3,TKM_K_FC2
acl,ACL3_group,6,14,수,24,BHU_V_FC,KUW_L_FC,8,5,BHU_V_FC,KUW_L_FC
acl,ACL3_group,1,4,수,25,TJK_M_FC,IND_J_FC2,1,10,IND_J_FC2,TJK_M_FC
acl,ACL3_group,1,4,수,26,LKA_S_FC,NEP_Q_FC,7,1,LKA_S_FC,NEP_Q_FC
acl,ACL3_group,2,6,수,27,NEP_Q_FC,TJK_M_FC,0,10,TJK_M_FC,NEP_Q_FC
acl,ACL3_group,2,6,수,28,IND_J_FC2,LKA_S_FC,7,3,IND_J_FC2,LKA_S_FC
acl,ACL3_group,3,8,수,29,TJK_M_FC,LKA_S_FC,2,4,LKA_S_FC,TJK_M_FC
acl,ACL3_group,3,8,수,30,IND_J_FC2,NEP_Q_FC,3,6,NEP_Q_FC,IND_J_FC2
acl,ACL3_group,4,10,수,31,IND_J_FC2,TJK_M_FC,10,6,IND_J_FC2,TJK_M_FC
acl,ACL3_group,4,10,수,32,NEP_Q_FC,LKA_S_FC,4,2,NEP_Q_FC,LKA_S_FC
acl,ACL3_group,5,12,수,33,LKA_S_FC,TJK_M_FC,4,10,TJK_M_FC,LKA_S_FC
acl,ACL3_group,5,12,수,34,NEP_Q_FC,IND_J_FC2,0,2,IND_J_FC2,NEP_Q_FC
acl,ACL3_group,6,14,수,35,TJK_M_FC,NEP_Q_FC,3,3,,
acl,ACL3_group,6,14,수,36,LKA_S_FC,IND_J_FC2,2,6,IND_J_FC2,LKA_S_FC
acl,ACL3_group,1,4,수,37,TKM_K_FC,IRQ_G_FC3,8,4,TKM_K_FC,IRQ_G_FC3
acl,ACL3_group,1,4,수,38,AFG_U_FC,BGD_T_FC,1,3,BGD_T_FC,AFG_U_FC
acl,ACL3_group,2,6,수,39,BGD_T_FC,TKM_K_FC,1,2,TKM_K_FC,BGD_T_FC
acl,ACL3_group,2,6,수,40,IRQ_G_FC3,AFG_U_FC,1,11,AFG_U_FC,IRQ_G_FC3
acl,ACL3_group,3,8,수,41,TKM_K_FC,AFG_U_FC,2,0,TKM_K_FC,AFG_U_FC
acl,ACL3_group,3,8,수,42,IRQ_G_FC3,BGD_T_FC,2,4,BGD_T_FC,IRQ_G_FC3
acl,ACL3_group,4,10,수,43,IRQ_G_FC3,TKM_K_FC,6,7,TKM_K_FC,IRQ_G_FC3
acl,ACL3_group,4,10,수,44,BGD_T_FC,AFG_U_FC,7,9,AFG_U_FC,BGD_T_FC
acl,ACL3_group,5,12,수,45,AFG_U_FC,TKM_K_FC,2,0,AFG_U_FC,TKM_K_FC
acl,ACL3_group,5,12,수,46,BGD_T_FC,IRQ_G_FC3,5,17,IRQ_G_FC3,BGD_T_FC
acl,ACL3_group,6,14,수,47,TKM_K_FC,BGD_T_FC,3,4,BGD_T_FC,TKM_K_FC
acl,ACL3_group,6,14,수,48,AFG_U_FC,IRQ_G_FC3,4,1,AFG_U_FC,IRQ_G_FC3
acl,ACL3_group,1,4,수,49,CAM_J_FC2,PRK_M_FC,7,9,PRK_M_FC,CAM_J_FC2
acl,ACL3_group,1,4,수,50,VIE_G_FC3,GUM_O_FC,5,2,VIE_G_FC3,GUM_O_FC
acl,ACL3_group,2,6,수,51,GUM_O_FC,CAM_J_FC2,2,4,CAM_J_FC2,GUM_O_FC
acl,ACL3_group,2,6,수,52,PRK_M_FC,VIE_G_FC3,8,3,PRK_M_FC,VIE_G_FC3
acl,ACL3_group,3,8,수,53,CAM_J_FC2,VIE_G_FC3,0,3,VIE_G_FC3,CAM_J_FC2
acl,ACL3_group,3,8,수,54,PRK_M_FC,GUM_O_FC,10,1,PRK_M_FC,GUM_O_FC
acl,ACL3_group,4,10,수,55,PRK_M_FC,CAM_J_FC2,4,12,CAM_J_FC2,PRK_M_FC
acl,ACL3_group,4,10,수,56,GUM_O_FC,VIE_G_FC3,12,8,GUM_O_FC,VIE_G_FC3
acl,ACL3_group,5,12,수,57,VIE_G_FC3,CAM_J_FC2,5,0,VIE_G_FC3,CAM_J_FC2
acl,ACL3_group,5,12,수,58,GUM_O_FC,PRK_M_FC,4,3,GUM_O_FC,PRK_M_FC
acl,ACL3_group,6,14,수,59,CAM_J_FC2,GUM_O_FC,1,8,GUM_O_FC,CAM_J_FC2
acl,ACL3_group,6,14,수,60,VIE_G_FC3,PRK_M_FC,4,2,VIE_G_FC3,PRK_M_FC
acl,ACL3_group,1,4,수,61,PLW_V_FC,TPE_N_FC,1,3,TPE_N_FC,PLW_V_FC
acl,ACL3_group,1,4,수,62,NMI_R_FC,TLS_S_FC,2,5,TLS_S_FC,NMI_R_FC
acl,ACL3_group,2,6,수,63,TLS_S_FC,PLW_V_FC,1,1,,
acl,ACL3_group,2,6,수,64,TPE_N_FC,NMI_R_FC,9,5,TPE_N_FC,NMI_R_FC
acl,ACL3_group,3,8,수,65,PLW_V_FC,NMI_R_FC,3,5,NMI_R_FC,PLW_V_FC
acl,ACL3_group,3,8,수,66,TPE_N_FC,TLS_S_FC,4,12,TLS_S_FC,TPE_N_FC
acl,ACL3_group,4,10,수,67,TPE_N_FC,PLW_V_FC,8,8,,
acl,ACL3_group,4,10,수,68,TLS_S_FC,NMI_R_FC,7,3,TLS_S_FC,NMI_R_FC
acl,ACL3_group,5,12,수,69,NMI_R_FC,PLW_V_FC,4,5,PLW_V_FC,NMI_R_FC
acl,ACL3_group,5,12,수,70,TLS_S_FC,TPE_N_FC,1,4,TPE_N_FC,TLS_S_FC
acl,ACL3_group,6,14,수,71,PLW_V_FC,TLS_S_FC,6,3,PLW_V_FC,TLS_S_FC
acl,ACL3_group,6,14,수,72,NMI_R_FC,TPE_N_FC,3,2,NMI_R_FC,TPE_N_FC
acl,ACL3_group,1,4,수,73,PHI_I_FC2,IDN_K_FC2,13,3,PHI_I_FC2,IDN_K_FC2
acl,ACL3_group,1,4,수,74,MYA_P_FC,LAO_U_FC,6,2,MYA_P_FC,LAO_U_FC
acl,ACL3_group,2,6,수,75,LAO_U_FC,PHI_I_FC2,6,7,PHI_I_FC2,LAO_U_FC
acl,ACL3_group,2,6,수,76,IDN_K_FC2,MYA_P_FC,2,10,MYA_P_FC,IDN_K_FC2
acl,ACL3_group,3,8,수,77,PHI_I_FC2,MYA_P_FC,4,6,MYA_P_FC,PHI_I_FC2
acl,ACL3_group,3,8,수,78,IDN_K_FC2,LAO_U_FC,0,1,LAO_U_FC,IDN_K_FC2
acl,ACL3_group,4,10,수,79,IDN_K_FC2,PHI_I_FC2,0,8,PHI_I_FC2,IDN_K_FC2
acl,ACL3_group,4,10,수,80,LAO_U_FC,MYA_P_FC,3,5,MYA_P_FC,LAO_U_FC
acl,ACL3_group,5,12,수,81,MYA_P_FC,PHI_I_FC2,8,3,MYA_P_FC,PHI_I_FC2
acl,ACL3_group,5,12,수,82,LAO_U_FC,IDN_K_FC2,8,1,LAO_U_FC,IDN_K_FC2
acl,ACL3_group,6,14,수,83,PHI_I_FC2,LAO_U_FC,4,9,LAO_U_FC,PHI_I_FC2
acl,ACL3_group,6,14,수,84,MYA_P_FC,IDN_K_FC2,3,3,,
acl,ACL3_group,1,4,수,85,HKG_H_FC3,BRU_T_FC,2,3,BRU_T_FC,HKG_H_FC3
acl,ACL3_group,1,4,수,86,MNG_L_FC,MAC_Q_FC,6,3,MNG_L_FC,MAC_Q_FC
acl,ACL3_group,2,6,수,87,MAC_Q_FC,HKG_H_FC3,4,5,HKG_H_FC3,MAC_Q_FC
acl,ACL3_group,2,6,수,88,BRU_T_FC,MNG_L_FC,1,6,MNG_L_FC,BRU_T_FC
acl,ACL3_group,3,8,수,89,HKG_H_FC3,MNG_L_FC,12,3,HKG_H_FC3,MNG_L_FC
acl,ACL3_group,3,8,수,90,BRU_T_FC,MAC_Q_FC,3,9,MAC_Q_FC,BRU_T_FC
acl,ACL3_group,4,10,수,91,BRU_T_FC,HKG_H_FC3,2,5,HKG_H_FC3,BRU_T_FC
acl,ACL3_group,4,10,수,92,MAC_Q_FC,MNG_L_FC,12,0,MAC_Q_FC,MNG_L_FC
acl,ACL3_group,5,12,수,93,MNG_L_FC,HKG_H_FC3,0,4,HKG_H_FC3,MNG_L_FC
acl,ACL3_group,5,12,수,94,MAC_Q_FC,BRU_T_FC,7,4,MAC_Q_FC,BRU_T_FC
acl,ACL3_group,6,14,수,95,HKG_H_FC3,MAC_Q_FC,1,4,MAC_Q_FC,HKG_H_FC3
acl,ACL3_group,6,14,수,96,MNG_L_FC,BRU_T_FC,1,2,BRU_T_FC,MNG_L_FC
acl,ACL3_qf,QF,19,수,1,KGZ_O_FC,BHU_V_FC,0,3,BHU_V_FC,KGZ_O_FC
acl,ACL3_qf,QF,20,수,1,BHU_V_FC,KGZ_O_FC,6,2,BHU_V_FC,KGZ_O_FC
acl,ACL3_qf,QF,19,수,2,TKM_K_FC2,LBN_N_FC,11,2,TKM_K_FC2,LBN_N_FC
acl,ACL3_qf,QF,20,수,2,LBN_N_FC,TKM_K_FC2,5,4,LBN_N_FC,TKM_K_FC2
acl,ACL3_sf,SF,24,수,1,BHU_V_FC,TKM_K_FC2,3,9,TKM_K_FC2,BHU_V_FC
acl,ACL3_sf,SF,25,수,1,TKM_K_FC2,BHU_V_FC,9,5,TKM_K_FC2,BHU_V_FC
acl,ACL3_qf,QF,19,수,1,VIE_G_FC3,TPE_N_FC,5,2,VIE_G_FC3,TPE_N_FC
acl,ACL3_qf,QF,20,수,1,TPE_N_FC,VIE_G_FC3,4,6,VIE_G_FC3,TPE_N_FC
acl,ACL3_qf,QF,19,수,2,TLS_S_FC,PRK_M_FC,9,1,TLS_S_FC,PRK_M_FC
acl,ACL3_qf,QF,20,수,2,PRK_M_FC,TLS_S_FC,4,1,PRK_M_FC,TLS_S_FC
acl,ACL3_sf,SF,24,수,1,VIE_G_FC3,TLS_S_FC,1,3,TLS_S_FC,VIE_G_FC3
acl,ACL3_sf,SF,25,수,1,TLS_S_FC,VIE_G_FC3,6,3,TLS_S_FC,VIE_G_FC3
acl,ACL3_final,Final,32,토,1,TLS_S_FC,TKM_K_FC2,3,4,TKM_K_FC2,TLS_S_FC
