competition,stage,round,week,day,match_no,home_team_id,away_team_id,home_score,away_score,winner_team_id,loser_team_id
acl,ACL1_group,6,14,수,59,JPN_A_FC2,THA_C_FC,2,9,THA_C_FC,JPN_A_FC2
acl,ACL1_group,6,14,수,60,CHN_D_FC2,T12,1,2,T12,CHN_D_FC2
acl,ACL1_group,1,4,수,61,JPN_A_FC3,JPN_A_FC32,5,1,JPN_A_FC3,JPN_A_FC32
acl,ACL1_group,1,4,수,62,T02,AUS_F_FC,8,6,T02,AUS_F_FC
acl,ACL1_group,2,6,수,63,AUS_F_FC,JPN_A_FC3,11,10,AUS_F_FC,JPN_A_FC3
acl,ACL1_group,2,6,수,64,JPN_A_FC32,T02,10,2,JPN_A_FC32,T02
acl,ACL1_group,3,8,수,65,JPN_A_FC3,T02,4,15,T02,JPN_A_FC3
acl,ACL1_group,3,8,수,66,JPN_A_FC32,AUS_F_FC,9,7,JPN_A_FC32,AUS_F_FC
acl,ACL1_group,4,10,수,67,JPN_A_FC32,JPN_A_FC3,1,6,JPN_A_FC3,JPN_A_FC32
acl,ACL1_group,4,10,수,68,AUS_F_FC,T02,0,7,T02,AUS_F_FC
acl,ACL1_group,5,12,수,69,T02,JPN_A_FC3,1,2,JPN_A_FC3,T02
acl,ACL1_group,5,12,수,70,AUS_F_FC,JPN_A_FC32,9,5,AUS_F_FC,JPN_A_FC32
acl,ACL1_group,6,14,수,71,JPN_A_FC3,AUS_F_FC,5,14,AUS_F_FC,JPN_A_FC3
acl,ACL1_group,6,14,수,72,T02,JPN_A_FC32,3,1,T02,JPN_A_FC32
acl,ACL1_group,1,4,수,73,JPN_A_FC,T07,1,5,T07,JPN_A_FC
acl,ACL1_group,1,4,수,74,CHN_D_FC,THA_C_FC2,11,3,CHN_D_FC,THA_C_FC2
acl,ACL1_group,2,6,수,75,THA_C_FC2,JPN_A_FC,3,1,THA_C_FC2,JPN_A_FC
acl,ACL1_group,2,6,수,76,T07,CHN_D_FC,5,2,T07,CHN_D_FC
acl,ACL1_group,3,8,수,77,JPN_A_FC,CHN_D_FC,14,5,JPN_A_FC,CHN_D_FC
acl,ACL1_group,3,8,수,78,T07,THA_C_FC2,7,7,,
acl,ACL1_group,4,10,수,79,T07,JPN_A_FC,2,4,JPN_A_FC,T07
acl,ACL1_group,4,10,수,80,THA_C_FC2,CHN_D_FC,2,2,,
acl,ACL1_group,5,12,수,81,CHN_D_FC,JPN_A_FC,7,5,CHN_D_FC,JPN_A_FC
acl,ACL1_group,5,12,수,82,THA_C_FC2,T07,4,3,THA_C_FC2,T07
acl,ACL1_group,6,14,수,83,JPN_A_FC,THA_C_FC2,6,2,JPN_A_FC,THA_C_FC2
acl,ACL1_group,6,14,수,84,CHN_D_FC,T07,0,8,T07,CHN_D_FC
acl,ACL1_group,1,4,수,85,JPN_A_FC4,T06,3,5,T06,JPN_A_FC4
acl,ACL1_group,1,4,수,86,CHN_D_FC3,SGP_E_FC,2,8,SGP_E_FC,CHN_D_FC3
acl,ACL1_group,2,6,수,87,SGP_E_FC,JPN_A_FC4,5,2,SGP_E_FC,JPN_A_FC4
acl,ACL1_group,2,6,수,88,T06,CHN_D_FC3,0,8,CHN_D_FC3,T06
acl,ACL1_group,3,8,수,89,JPN_A_FC4,CHN_D_FC3,2,6,CHN_D_FC3,JPN_A_FC4
acl,ACL1_group,3,8,수,90,T06,SGP_E_FC,2,10,SGP_E_FC,T06
acl,ACL1_group,4,10,수,91,T06,JPN_A_FC4,8,1,T06,JPN_A_FC4
acl,ACL1_group,4,10,수,92,SGP_E_FC,CHN_D_FC3,6,5,SGP_E_FC,CHN_D_FC3
acl,ACL1_group,5,12,수,93,CHN_D_FC3,JPN_A_FC4,2,1,CHN_D_FC3,JPN_A_FC4
acl,ACL1_group,5,12,수,94,SGP_E_FC,T06,7,1,SGP_E_FC,T06
acl,ACL1_group,6,14,수,95,JPN_A_FC4,SGP_E_FC,4,3,JPN_A_FC4,SGP_E_FC
acl,ACL1_group,6,14,수,96,CHN_D_FC3,T06,0,4,T06,CHN_D_FC3
acl,ACL1_qf,QF,19,수,1,UAE_B_FC2,IND_I_FC,2,10,IND_I_FC,UAE_B_FC2
acl,ACL1_qf,QF,20,수,1,IND_I_FC,UAE_B_FC2,1,5,UAE_B_FC2,IND_I_FC
acl,ACL1_qf,QF,19,수,2,UAE_B_FC,JOR_E_FC2,2,10,JOR_E_FC2,UAE_B_FC
acl,ACL1_qf,QF,20,수,2,JOR_E_FC2,UAE_B_FC,8,4,JOR_E_FC2,UAE_B_FC
acl,ACL1_sf,SF,24,수,1,IND_I_FC,JOR_E_FC2,2,4,JOR_E_FC2,IND_I_FC
acl,ACL1_sf,SF,25,수,1,JOR_E_FC2,IND_I_FC,10,5,JOR_E_FC2,IND_I_FC
acl,ACL1_qf,QF,19,수,1,THA_C_FC,AUS_F_FC,6,2,THA_C_FC,AUS_F_FC
acl,ACL1_qf,QF,20,수,1,AUS_F_FC,THA_C_FC,2,10,THA_C_FC,AUS_F_FC
acl,ACL1_qf,QF,19,수,2,T02,CHN_D_FC2,10,5,T02,CHN_D_FC2
acl,ACL1_qf,QF,20,수,2,CHN_D_FC2,T02,9,2,CHN_D_FC2,T02
acl,ACL1_sf,SF,24,수,1,THA_C_FC,CHN_D_FC2,0,3,CHN_D_FC2,THA_C_FC
acl,ACL1_sf,SF,25,수,1,CHN_D_FC2,THA_C_FC,2,2,CHN_D_FC2,THA_C_FC
acl,ACL1_final,Final,32,토,1,CHN_D_FC2,JOR_E_FC2,6,5,CHN_D_FC2,JOR_E_FC2
acl,ACL2_group,1,4,수,1,IRQ_G_FC2,UAE_B_FC4,6,7,UAE_B_FC4,IRQ_G_FC2
acl,ACL2_group,1,4,수,2,IND_I_FC2,JOR_E_FC3,5,4,IND_I_FC2,JOR_E_FC3
acl,ACL2_group,2,6,수,3,JOR_E_FC3,IRQ_G_FC2,8,9,IRQ_G_FC2,JOR_E_FC3
acl,ACL2_group,2,6,수,4,UAE_B_FC4,IND_I_FC2,2,0,UAE_B_FC4,IND_I_FC2
acl,ACL2_group,3,8,수,5,IRQ_G_FC2,IND_I_FC2,5,6,IND_I_FC2,IRQ_G_FC2
acl,ACL2_group,3,8,수,6,UAE_B_FC4,JOR_E_FC3,8,6,UAE_B_FC4,JOR_E_FC3
acl,ACL2_group,4,10,수,7,UAE_B_FC4,IRQ_G_FC2,2,5,IRQ_G_FC2,UAE_B_FC4
acl,ACL2_group,4,10,수,8,JOR_E_FC3,IND_I_FC2,10,6,JOR_E_FC3,IND_I_FC2
acl,ACL2_group,5,12,수,9,IND_I_FC2,IRQ_G_FC2,3,5,IRQ_G_FC2,IND_I_FC2
acl,ACL2_group,5,12,수,10,JOR_E_FC3,UAE_B_FC4,8,3,JOR_E_FC3,UAE_B_FC4
acl,ACL2_group,6,14,수,11,IRQ_G_FC2,JOR_E_FC3,6,8,JOR_E_FC3,IRQ_G_FC2
acl,ACL2_group,6,14,수,12,IND_I_FC2,UAE_B_FC4,2,6,UAE_B_FC4,IND_I_FC2
acl,ACL2_group,1,4,수,13,IRQ_G_FC,IRN_C_FC3,3,1,IRQ_G_FC,IRN_C_FC3
acl,ACL2_group,1,4,수,14,BHR_I_FC2,UZB_F_FC2,4,5,UZB_F_FC2,BHR_I_FC2
acl,ACL2_group,2,6,수,15,UZB_F_FC2,IRQ_G_FC,4,2,UZB_F_FC2,IRQ_G_FC
acl,ACL2_group,2,6,수,16,IRN_C_FC3,BHR_I_FC2,3,2,IRN_C_FC3,BHR_I_FC2
acl,ACL2_group,3,8,수,17,IRQ_G_FC,BHR_I_FC2,9,3,IRQ_G_FC,BHR_I_FC2
acl,ACL2_group,3,8,수,18,IRN_C_FC3,UZB_F_FC2,1,2,UZB_F_FC2,IRN_C_FC3
acl,ACL2_group,4,10,수,19,IRN_C_FC3,IRQ_G_FC,3,8,IRQ_G_FC,IRN_C_FC3
acl,ACL2_group,4,10,수,20,UZB_F_FC2,BHR_I_FC2,9,6,UZB_F_FC2,BHR_I_FC2
acl,ACL2_group,5,12,수,21,BHR_I_FC2,IRQ_G_FC,1,5,IRQ_G_FC,BHR_I_FC2
acl,ACL2_group,5,12,수,22,UZB_F_FC2,IRN_C_FC3,7,9,IRN_C_FC3,UZB_F_FC2
acl,ACL2_group,6,14,수,23,IRQ_G_FC,UZB_F_FC2,5,5,,
acl,ACL2_group,6,14,수,24,BHR_I_FC2,IRN_C_FC3,6,0,BHR_I_FC2,IRN_C_FC3
acl,ACL2_group,1,4,수,25,IRQ_G_FC3,BHR_I_FC,6,4,IRQ_G_FC3,BHR_I_FC
acl,ACL2_group,1,4,수,26,TKM_J_FC,OMA_H_FC,8,4,TKM_J_FC,OMA_H_FC
acl,ACL2_group,2,6,수,27,OMA_H_FC,IRQ_G_FC3,4,7,IRQ_G_FC3,OMA_H_FC
acl,ACL2_group,2,6,수,28,BHR_I_FC,TKM_J_FC,2,1,BHR_I_FC,TKM_J_FC
acl,ACL2_group,3,8,수,29,IRQ_G_FC3,TKM_J_FC,5,3,IRQ_G_FC3,TKM_J_FC
acl,ACL2_group,3,8,수,30,BHR_I_FC,OMA_H_FC,1,3,OMA_H_FC,BHR_I_FC
acl,ACL2_group,4,10,수,31,BHR_I_FC,IRQ_G_FC3,7,6,BHR_I_FC,IRQ_G_FC3
acl,ACL2_group,4,10,수,32,OMA_H_FC,TKM_J_FC,10,6,OMA_H_FC,TKM_J_FC
acl,ACL2_group,5,12,수,33,TKM_J_FC,IRQ_G_FC3,4,2,TKM_J_FC,IRQ_G_FC3
acl,ACL2_group,5,12,수,34,OMA_H_FC,BHR_I_FC,5,8,BHR_I_FC,OMA_H_FC
acl,ACL2_group,6,14,수,35,IRQ_G_FC3,OMA_H_FC,3,10,OMA_H_FC,IRQ_G_FC3
acl,ACL2_group,6,14,수,36,TKM_J_FC,BHR_I_FC,1,6,BHR_I_FC,TKM_J_FC
acl,ACL2_group,1,4,수,37,IRN_C_FC4,UAE_B_FC5,2,3,UAE_B_FC5,IRN_C_FC4
acl,ACL2_group,1,4,수,38,QAT_D_FC3,KSA_A_FC5,6,0,QAT_D_FC3,KSA_A_FC5
acl,ACL2_group,2,6,수,39,KSA_A_FC5,IRN_C_FC4,4,1,KSA_A_FC5,IRN_C_FC4
acl,ACL2_group,2,6,수,40,UAE_B_FC5,QAT_D_FC3,8,10,QAT_D_FC3,UAE_B_FC5
acl,ACL2_group,3,8,수,41,IRN_C_FC4,QAT_D_FC3,5,1,IRN_C_FC4,QAT_D_FC3
acl,ACL2_group,3,8,수,42,UAE_B_FC5,KSA_A_FC5,5,5,,
acl,ACL2_group,4,10,수,43,UAE_B_FC5,IRN_C_FC4,7,2,UAE_B_FC5,IRN_C_FC4
acl,ACL2_group,4,10,수,44,KSA_A_FC5,QAT_D_FC3,7,4,KSA_A_FC5,QAT_D_FC3
acl,ACL2_group,5,12,수,45,QAT_D_FC3,IRN_C_FC4,3,4,IRN_C_FC4,QAT_D_FC3
acl,ACL2_group,5,12,수,46,KSA_A_FC5,UAE_B_FC5,4,0,KSA_A_FC5,UAE_B_FC5
acl,ACL2_group,6,14,수,47,IRN_C_FC4,KSA_A_FC5,7,5,IRN_C_FC4,KSA_A_FC5
acl,ACL2_group,6,14,수,48,QAT_D_FC3,UAE_B_FC5,7,4,QAT_D_FC3,UAE_B_FC5
acl,ACL2_group,1,4,수,49,MAS_G_FC2,THA_C_FC3,3,6,THA_C_FC3,MAS_G_FC2
acl,ACL2_group,1,4,수,50,VIE_H_FC,MAC_M_FC,5,6,MAC_M_FC,VIE_H_FC
acl,ACL2_group,2,6,수,51,MAC_M_FC,MAS_G_FC2,4,6,MAS_G_FC2,MAC_M_FC
acl,ACL2_group,2,6,수,52,THA_C_FC3,VIE_H_FC,8,5,THA_C_FC3,VIE_H_FC
acl,ACL2_group,3,8,수,53,MAS_G_FC2,VIE_H_FC,1,7,VIE_H_FC,MAS_G_FC2
acl,ACL2_group,3,8,수,54,THA_C_FC3,MAC_M_FC,4,4,,
acl,ACL2_group,4,10,수,55,THA_C_FC3,MAS_G_FC2,6,1,THA_C_FC3,MAS_G_FC2
acl,ACL2_group,4,10,수,56,MAC_M_FC,VIE_H_FC,4,9,VIE_H_FC,MAC_M_FC
acl,ACL2_group,5,12,수,57,VIE_H_FC,MAS_G_FC2,7,1,VIE_H_FC,MAS_G_FC2
acl,ACL2_group,5,12,수,58,MAC_M_FC,THA_C_FC3,3,9,THA_C_FC3,MAC_M_FC
acl,ACL2_group,6,14,수,59,MAS_G_FC2,MAC_M_FC,6,4,MAS_G_FC2,MAC_M_FC
acl,ACL2_group,6,14,수,60,VIE_H_FC,THA_C_FC3,3,8,THA_C_FC3,VIE_H_FC
acl,ACL2_group,1,4,수,61,THA_C_FC4,SGP_E_FC3,5,2,THA_C_FC4,SGP_E_FC3
acl,ACL2_group,1,4,수,62,AUS_F_FC2,JPN_A_FC5,4,1,AUS_F_FC2,JPN_A_FC5
acl,ACL2_group,2,6,수,63,JPN_A_FC5,THA_C_FC4,5,2,JPN_A_FC5,THA_C_FC4
acl,ACL2_group,2,6,수,64,SGP_E_FC3,AUS_F_FC2,1,2,AUS_F_FC2,SGP_E_FC3
acl,ACL2_group,3,8,수,65,THA_C_FC4,AUS_F_FC2,6,9,AUS_F_FC2,THA_C_FC4
acl,ACL2_group,3,8,수,66,SGP_E_FC3,JPN_A_FC5,4,8,JPN_A_FC5,SGP_E_FC3
acl,ACL2_group,4,10,수,67,SGP_E_FC3,THA_C_FC4,6,0,SGP_E_FC3,THA_C_FC4
acl,ACL2_group,4,10,수,68,JPN_A_FC5,AUS_F_FC2,3,2,JPN_A_FC5,AUS_F_FC2
acl,ACL2_group,5,12,수,69,AUS_F_FC2,THA_C_FC4,3,1,AUS_F_FC2,THA_C_FC4
acl,ACL2_group,5,12,수,70,JPN_A_FC5,SGP_E_FC3,1,5,SGP_E_FC3,JPN_A_FC5
acl,ACL2_group,6,14,수,71,THA_C_FC4,JPN_A_FC5,1,6,JPN_A_FC5,THA_C_FC4
acl,ACL2_group,6,14,수,72,AUS_F_FC2,SGP_E_FC3,9,1,AUS_F_FC2,SGP_E_FC3
acl,ACL2_group,1,4,수,73,MAS_G_FC3,VIE_H_FC2,5,4,MAS_G_FC3,VIE_H_FC2
acl,ACL2_group,1,4,수,74,CAM_I_FC,T08,8,3,CAM_I_FC,T08
acl,ACL2_group,2,6,수,75,T08,MAS_G_FC3,6,8,MAS_G_FC3,T08
acl,ACL2_group,2,6,수,76,VIE_H_FC2,CAM_I_FC,2,11,CAM_I_FC,VIE_H_FC2
acl,ACL2_group,3,8,수,77,MAS_G_FC3,CAM_I_FC,4,2,MAS_G_FC3,CAM_I_FC
acl,ACL2_group,3,8,수,78,VIE_H_FC2,T08,3,2,VIE_H_FC2,T08
acl,ACL2_group,4,10,수,79,VIE_H_FC2,MAS_G_FC3,0,5,MAS_G_FC3,VIE_H_FC2
acl,ACL2_group,4,10,수,80,T08,CAM_I_FC,5,5,,
acl,ACL2_group,5,12,수,81,CAM_I_FC,MAS_G_FC3,3,4,MAS_G_FC3,CAM_I_FC
acl,ACL2_group,5,12,수,82,T08,VIE_H_FC2,0,13,VIE_H_FC2,T08
acl,ACL2_group,6,14,수,83,MAS_G_FC3,T08,3,6,T08,MAS_G_FC3
acl,ACL2_group,6,14,수,84,CAM_I_FC,VIE_H_FC2,0,9,VIE_H_FC2,CAM_I_FC
acl,ACL2_group,1,4,수,85,MAS_G_FC,SGP_E_FC2,2,0,MAS_G_FC,SGP_E_FC2
acl,ACL2_group,1,4,수,86,HKG_J_FC,CHN_D_FC32,1,4,CHN_D_FC32,HKG_J_FC
acl,ACL2_group,2,6,수,87,CHN_D_FC32,MAS_G_FC,6,4,CHN_D_FC32,MAS_G_FC
acl,ACL2_group,2,6,수,88,SGP_E_FC2,HKG_J_FC,3,7,HKG_J_FC,SGP_E_FC2
acl,ACL2_group,3,8,수,89,MAS_G_FC,HKG_J_FC,3,1,MAS_G_FC,HKG_J_FC
acl,ACL2_group,3,8,수,90,SGP_E_FC2,CHN_D_FC32,6,4,SGP_E_FC2,CHN_D_FC32
acl,ACL2_group,4,10,수,91,SGP_E_FC2,MAS_G_FC,1,5,MAS_G_FC,SGP_E_FC2
acl,ACL2_group,4,10,수,92,CHN_D_FC32,HKG_J_FC,7,0,CHN_D_FC32,HKG_J_FC
acl,ACL2_group,5,12,수,93,HKG_J_FC,MAS_G_FC,7,5,HKG_J_FC,MAS_G_FC
acl,ACL2_group,5,12,수,94,CHN_D_FC32,SGP_E_FC2,3,1,CHN_D_FC32,SGP_E_FC2
acl,ACL2_group,6,14,수,95,MAS_G_FC,CHN_D_FC32,6,11,CHN_D_FC32,MAS_G_FC
acl,ACL2_group,6,14,수,96,HKG_J_FC,SGP_E_FC2,7,6,HKG_J_FC,SGP_E_FC2
acl,ACL2_qf,QF,19,수,1,UAE_B_FC4,UZB_F_FC2,2,13,UZB_F_FC2,UAE_B_FC4
acl,ACL2_qf,QF,20,수,1,UZB_F_FC2,UAE_B_FC4,6,11,UAE_B_FC4,UZB_F_FC2
acl,ACL2_qf,QF,19,수,2,IRQ_G_FC,JOR_E_FC3,3,1,IRQ_G_FC,JOR_E_FC3
acl,ACL2_qf,QF,20,수,2,JOR_E_FC3,IRQ_G_FC,1,0,JOR_E_FC3,IRQ_G_FC
acl,ACL2_sf,SF,24,수,1,UZB_F_FC2,IRQ_G_FC,5,8,IRQ_G_FC,UZB_F_FC2
acl,ACL2_sf,SF,25,수,1,IRQ_G_FC,UZB_F_FC2,7,1,IRQ_G_FC,UZB_F_FC2
acl,ACL2_qf,QF,19,수,1,THA_C_FC3,JPN_A_FC5,7,2,THA_C_FC3,JPN_A_FC5
acl,ACL2_qf,QF,20,수,1,JPN_A_FC5,THA_C_FC3,3,3,THA_C_FC3,JPN_A_FC5
acl,ACL2_qf,QF,19,수,2,AUS_F_FC2,VIE_H_FC,8,4,AUS_F_FC2,VIE_H_FC
acl,ACL2_qf,QF,20,수,2,VIE_H_FC,AUS_F_FC2,5,6,AUS_F_FC2,VIE_H_FC
acl,ACL2_sf,SF,24,수,1,THA_C_FC3,AUS_F_FC2,6,6,,
acl,ACL2_sf,SF,25,수,1,AUS_F_FC2,THA_C_FC3,1,10,THA_C_FC3,AUS_F_FC2
acl,ACL2_final,Final,32,토,1,THA_C_FC3,IRQ_G_FC,0,16,IRQ_G_FC,THA_C_FC3
acl,ACL3_group,1,4,수,1,OMA_H_FC3,KGZ_Q_FC,9,2,OMA_H_FC3,KGZ_Q_FC
acl,ACL3_group,1,4,수,2,LKA_R_FC,MDV_P_FC,3,9,MDV_P_FC,LKA_R_FC
acl,ACL3_group,2,6,수,3,MDV_P_FC,OMA_H_FC3,5,6,OMA_H_FC3,MDV_P_FC
acl,ACL3_group,2,6,수,4,KGZ_Q_FC,LKA_R_FC,0,2,LKA_R_FC,KGZ_Q_FC
acl,ACL3_group,3,8,수,5,OMA_H_FC3,LKA_R_FC,4,3,OMA_H_FC3,LKA_R_FC
acl,ACL3_group,3,8,수,6,KGZ_Q_FC,MDV_P_FC,9,2,KGZ_Q_FC,MDV_P_FC
acl,ACL3_group,4,10,수,7,KGZ_Q_FC,OMA_H_FC3,1,8,OMA_H_FC3,KGZ_Q_FC
acl,ACL3_group,4,10,수,8,MDV_P_FC,LKA_R_FC,1,8,LKA_R_FC,MDV_P_FC
acl,ACL3_group,5,12,수,9,LKA_R_FC,OMA_H_FC3,5,6,OMA_H_FC3,LKA_R_FC
acl,ACL3_group,5,12,수,10,MDV_P_FC,KGZ_Q_FC,4,15,KGZ_Q_FC,MDV_P_FC
acl,ACL3_group,6,14,수,11,OMA_H_FC3,MDV_P_FC,5,6,MDV_P_FC,OMA_H_FC3
acl,ACL3_group,6,14,수,12,LKA_R_FC,KGZ_Q_FC,3,0,LKA_R_FC,KGZ_Q_FC
acl,ACL3_group,1,4,수,13,OMA_H_FC2,TKM_J_FC2,8,7,OMA_H_FC2,TKM_J_FC2
acl,ACL3_group,1,4,수,14,IND_L_FC,NEP_S_FC,6,16,NEP_S_FC,IND_L_FC
acl,ACL3_group,2,6,수,15,NEP_S_FC,OMA_H_FC2,2,1,NEP_S_FC,OMA_H_FC2
acl,ACL3_group,2,6,수,16,TKM_J_FC2,IND_L_FC,13,11,TKM_J_FC2,IND_L_FC
acl,ACL3_group,3,8,수,17,OMA_H_FC2,IND_L_FC,3,3,,
acl,ACL3_group,3,8,수,18,TKM_J_FC2,NEP_S_FC,5,5,,
acl,ACL3_group,4,10,수,19,TKM_J_FC2,OMA_H_FC2,4,2,TKM_J_FC2,OMA_H_FC2
acl,ACL3_group,4,10,수,20,NEP_S_FC,IND_L_FC,2,3,IND_L_FC,NEP_S_FC
acl,ACL3_group,5,12,수,21,IND_L_FC,OMA_H_FC2,2,3,OMA_H_FC2,IND_L_FC
acl,ACL3_group,5,12,수,22,NEP_S_FC,TKM_J_FC2,2,6,TKM_J_FC2,NEP_S_FC
acl,ACL3_group,6,14,수,23,OMA_H_FC2,NEP_S_FC,1,6,NEP_S_FC,OMA_H_FC2
acl,ACL3_group,6,14,수,24,IND_L_FC,TKM_J_FC2,5,2,IND_L_FC,TKM_J_FC2
acl,ACL3_group,1,4,수,25,KUW_K_FC2,PLE_V_FC,4,5,PLE_V_FC,KUW_K_FC2
acl,ACL3_group,1,4,수,26,YEM_T_FC,LBN_N_FC,2,3,LBN_N_FC,YEM_T_FC
acl,ACL3_group,2,6,수,27,LBN_N_FC,KUW_K_FC2,2,12,KUW_K_FC2,LBN_N_FC
acl,ACL3_group,2,6,수,28,PLE_V_FC,YEM_T_FC,2,2,,
acl,ACL3_group,3,8,수,29,KUW_K_FC2,YEM_T_FC,2,7,YEM_T_FC,KUW_K_FC2
acl,ACL3_group,3,8,수,30,PLE_V_FC,LBN_N_FC,7,5,PLE_V_FC,LBN_N_FC
acl,ACL3_group,4,10,수,31,PLE_V_FC,KUW_K_FC2,16,2,PLE_V_FC,KUW_K_FC2
acl,ACL3_group,4,10,수,32,LBN_N_FC,YEM_T_FC,3,9,YEM_T_FC,LBN_N_FC
acl,ACL3_group,5,12,수,33,YEM_T_FC,KUW_K_FC2,6,3,YEM_T_FC,KUW_K_FC2
acl,ACL3_group,5,12,수,34,LBN_N_FC,PLE_V_FC,4,3,LBN_N_FC,PLE_V_FC
acl,ACL3_group,6,14,수,35,KUW_K_FC2,LBN_N_FC,4,4,,
acl,ACL3_group,6,14,수,36,YEM_T_FC,PLE_V_FC,5,5,,
acl,ACL3_group,1,4,수,37,KUW_K_FC,TJK_M_FC,5,3,KUW_K_FC,TJK_M_FC
acl,ACL3_group,1,4,수,38,SYR_U_FC,BGD_O_FC,7,1,SYR_U_FC,BGD_O_FC
acl,ACL3_group,2,6,수,39,BGD_O_FC,KUW_K_FC,6,2,BGD_O_FC,KUW_K_FC
acl,ACL3_group,2,6,수,40,TJK_M_FC,SYR_U_FC,4,1,TJK_M_FC,SYR_U_FC
acl,ACL3_group,3,8,수,41,KUW_K_FC,SYR_U_FC,4,3,KUW_K_FC,SYR_U_FC
acl,ACL3_group,3,8,수,42,TJK_M_FC,BGD_O_FC,10,2,TJK_M_FC,BGD_O_FC
acl,ACL3_group,4,10,수,43,TJK_M_FC,KUW_K_FC,2,0,TJK_M_FC,KUW_K_FC
acl,ACL3_group,4,10,수,44,BGD_O_FC,SYR_U_FC,4,10,SYR_U_FC,BGD_O_FC
acl,ACL3_group,5,12,수,45,SYR_U_FC,KUW_K_FC,2,3,KUW_K_FC,SYR_U_FC
acl,ACL3_group,5,12,수,46,BGD_O_FC,TJK_M_FC,2,2,,
acl,ACL3_group,6,14,수,47,KUW_K_FC,BGD_O_FC,3,5,BGD_O_FC,KUW_K_FC
acl,ACL3_group,6,14,수,48,SYR_U_FC,TJK_M_FC,15,0,SYR_U_FC,TJK_M_FC
acl,ACL3_group,1,4,수,49,PHI_K_FC,CAM_I_FC2,5,5,,
acl,ACL3_group,1,4,수,50,VIE_H_FC3,TLS_P_FC,2,3,TLS_P_FC,VIE_H_FC3
acl,ACL3_group,2,6,수,51,TLS_P_FC,PHI_K_FC,5,13,PHI_K_FC,TLS_P_FC
acl,ACL3_group,2,6,수,52,CAM_I_FC2,VIE_H_FC3,6,8,VIE_H_FC3,CAM_I_FC2
acl,ACL3_group,3,8,수,53,PHI_K_FC,VIE_H_FC3,0,3,VIE_H_FC3,PHI_K_FC
acl,ACL3_group,3,8,수,54,CAM_I_FC2,TLS_P_FC,6,4,CAM_I_FC2,TLS_P_FC
acl,ACL3_group,4,10,수,55,CAM_I_FC2,PHI_K_FC,8,11,PHI_K_FC,CAM_I_FC2
acl,ACL3_group,4,10,수,56,TLS_P_FC,VIE_H_FC3,4,7,VIE_H_FC3,TLS_P_FC
acl,ACL3_group,5,12,수,57,VIE_H_FC3,PHI_K_FC,2,11,PHI_K_FC,VIE_H_FC3
acl,ACL3_group,5,12,수,58,TLS_P_FC,CAM_I_FC2,8,9,CAM_I_FC2,TLS_P_FC
acl,ACL3_group,6,14,수,59,PHI_K_FC,TLS_P_FC,4,6,TLS_P_FC,PHI_K_FC
acl,ACL3_group,6,14,수,60,VIE_H_FC3,CAM_I_FC2,6,5,VIE_H_FC3,CAM_I_FC2
acl,ACL3_group,1,4,수,61,HKG_J_FC2,IDN_L_FC,5,4,HKG_J_FC2,IDN_L_FC
acl,ACL3_group,1,4,수,62,MNG_U_FC,LAO_S_FC,3,2,MNG_U_FC,LAO_S_FC
acl,ACL3_group,2,6,수,63,LAO_S_FC,HKG_J_FC2,1,0,LAO_S_FC,HKG_J_FC2
acl,ACL3_group,2,6,수,64,IDN_L_FC,MNG_U_FC,7,2,IDN_L_FC,MNG_U_FC
acl,ACL3_group,3,8,수,65,HKG_J_FC2,MNG_U_FC,2,2,,
acl,ACL3_group,3,8,수,66,IDN_L_FC,LAO_S_FC,8,4,IDN_L_FC,LAO_S_FC
acl,ACL3_group,4,10,수,67,IDN_L_FC,HKG_J_FC2,4,6,HKG_J_FC2,IDN_L_FC
acl,ACL3_group,4,10,수,68,LAO_S_FC,MNG_U_FC,2,0,LAO_S_FC,MNG_U_FC
acl,ACL3_group,5,12,수,69,MNG_U_FC,HKG_J_FC2,8,1,MNG_U_FC,HKG_J_FC2
acl,ACL3_group,5,12,수,70,LAO_S_FC,IDN_L_FC,4,1,LAO_S_FC,IDN_L_FC
acl,ACL3_group,6,14,수,71,HKG_J_FC2,LAO_S_FC,5,2,HKG_J_FC2,LAO_S_FC
acl,ACL3_group,6,14,수,72,MNG_U_FC,IDN_L_FC,1,3,IDN_L_FC,MNG_U_FC
acl,ACL3_group,1,4,수,73,PLW_V_FC,BRU_N_FC,9,6,PLW_V_FC,BRU_N_FC
acl,ACL3_group,1,4,수,74,NMI_Q_FC,GUM_M_FC,3,3,,
acl,ACL3_group,2,6,수,75,GUM_M_FC,PLW_V_FC,7,12,PLW_V_FC,GUM_M_FC
acl,ACL3_group,2,6,수,76,BRU_N_FC,NMI_Q_FC,8,1,BRU_N_FC,NMI_Q_FC
acl,ACL3_group,3,8,수,77,PLW_V_FC,NMI_Q_FC,1,9,NMI_Q_FC,PLW_V_FC
acl,ACL3_group,3,8,수,78,BRU_N_FC,GUM_M_FC,7,13,GUM_M_FC,BRU_N_FC
acl,ACL3_group,4,10,수,79,BRU_N_FC,PLW_V_FC,5,7,PLW_V_FC,BRU_N_FC
acl,ACL3_group,4,10,수,80,GUM_M_FC,NMI_Q_FC,1,0,GUM_M_FC,NMI_Q_FC
acl,ACL3_group,5,12,수,81,NMI_Q_FC,PLW_V_FC,9,3,NMI_Q_FC,PLW_V_FC
